count	sca	fr	to	real_fr	real_to	strand	evalue	hmmlen	len_cds
738	CM000491.1	218289500	218290423	218289520	218290444	+	1.2e-148	915	924
739	CM000491.1	130027061	130026131	130026091	130027066	-	4.7e-144	915	975
740	CM000492.1	90207821	90208747	90207914	90208817	+	6.2e-200	915	903
741	CM000492.1	232743389	232742468	232742399	232743431	-	1.3e-178	908	1032
742	CM000492.1	232743389	232742468	232742399	232743395	-	1.3e-178	908	996
743	CM000492.1	232728014	232727090	232727081	232728056	-	2.2e-177	908	975
744	CM000492.1	232728014	232727090	232727081	232728020	-	2.2e-177	908	939
745	CM000493.1	122797524	122798450	122797617	122798535	+	6.7e-187	915	918
746	CM000493.1	75411062	75410135	75410080	75410968	-	5.3e-186	915	888
747	CM000493.1	95560834	95561759	95560827	95561754	+	4.2e-169	917	927
748	CM000493.1	95560834	95561759	95560848	95561754	+	4.2e-169	917	906
749	CM000493.1	95588920	95589846	95588914	95589865	+	1.8e-165	918	951
750	CM000493.1	95588920	95589846	95588935	95589865	+	1.8e-165	918	930
751	CM000493.1	95176195	95177120	95176182	95177112	+	7.4e-165	918	930
752	CM000493.1	95445036	95445953	95445029	95445995	+	7.6e-162	913	966
753	CM000493.1	95374218	95375143	95374196	95375141	+	1.6e-157	916	945
754	CM000493.1	95374218	95375143	95374211	95375141	+	1.6e-157	916	930
755	CM000493.1	95221753	95222677	95221746	95222688	+	4.3e-155	914	942
756	CM000493.1	95481858	95482778	95481851	95482817	+	2.8e-154	920	966
757	CM000493.1	95238455	95239380	95238448	95239381	+	2.8e-154	917	933
758	CM000493.1	95355678	95356603	95355623	95356601	+	1.6e-150	917	978
759	CM000493.1	95355678	95356603	95355671	95356601	+	1.6e-150	917	930
760	CM000493.1	95257778	95258703	95257771	95258713	+	6.4e-149	916	942
761	CM000493.1	95297470	95298396	95297463	95298396	+	3e-143	918	933
762	CM000495.1	175309826	175310748	175309817	175310765	+	7.7e-186	907	948
763	CM000495.1	175280523	175279601	175279584	175280532	-	1.5e-179	906	948
764	CM000495.1	174892650	174891732	174891724	174892660	-	2.4e-174	912	936
765	CM000496.1	29131910	29130989	29130950	29131916	-	1.5e-189	912	966
766	CM000496.1	29363129	29364053	29363128	29364067	+	6.3e-187	922	939
767	CM000496.1	27829952	27829027	27829019	27829958	-	1.2e-185	915	939
768	CM000496.1	29215279	29216207	29215278	29216217	+	8.4e-183	922	939
769	CM000496.1	29215279	29216207	29215296	29216217	+	8.4e-183	922	921
770	CM000496.1	28862730	28861804	28861794	28862736	-	1.8e-181	916	942
771	CM000496.1	29237035	29237960	29237034	29237985	+	2.5e-179	923	951
772	CM000496.1	29237035	29237960	29237055	29237985	+	2.5e-179	923	930
773	CM000496.1	129604233	129603304	129603300	129604233	-	9.2e-179	923	933
774	CM000496.1	27733266	27734190	27733258	27734200	+	1.5e-176	913	942
775	CM000496.1	29171963	29172892	29171964	29172888	+	2.7e-176	916	924
776	CM000496.1	28887390	28888314	28887374	28888310	+	2.5e-175	913	936
777	CM000496.1	28949123	28950049	28949117	28950056	+	2.6e-173	914	939
778	CM000496.1	28949123	28950049	28949120	28950056	+	2.6e-173	914	936
779	CM000496.1	29150693	29149764	29149742	29150693	-	8.5e-167	920	951
780	CM000496.1	29150693	29149764	29149742	29150675	-	8.5e-167	920	933
781	CM000496.1	28820719	28819803	28819762	28820725	-	4.1e-166	906	963
782	CM000496.1	28820719	28819803	28819762	28820659	-	4.1e-166	906	897
783	CM000496.1	28820719	28819803	28819762	28820653	-	4.1e-166	906	891
784	CM000496.1	29202895	29201977	29201962	29202910	-	1.4e-155	917	948
785	CM000496.1	29082411	29083337	29082344	29083376	+	1.6e-148	918	1032
786	CM000496.1	29082411	29083337	29082410	29083376	+	1.6e-148	918	966
787	CM000496.1	29082411	29083337	29082428	29083376	+	1.6e-148	918	948
788	CM000496.1	29082411	29083337	29082446	29083376	+	1.6e-148	918	930
789	CM000497.1	138116784	138117713	138116783	138117716	+	4.9e-199	924	933
790	CM000497.1	138116784	138117713	138116801	138117716	+	4.9e-199	924	915
791	CM000497.1	137947237	137948167	137947236	137948172	+	9.3e-199	923	936
792	CM000497.1	137971062	137971991	137971061	137971994	+	8.6e-195	926	933
793	CM000497.1	137856812	137857735	137856805	137857759	+	1.3e-190	912	954
794	CM000497.1	138006435	138007363	138006434	138007391	+	1.8e-190	923	957
795	CM000497.1	137991958	137992886	137991957	137992890	+	5.9e-190	923	933
796	CM000497.1	138025965	138026890	138025964	138026894	+	8.6e-185	923	930
797	CM000497.1	137832066	137832989	137832059	137833013	+	4.4e-184	913	954
798	CM000497.1	138089992	138090921	138089991	138090924	+	1.4e-182	923	933
799	CM000497.1	137900793	137901699	137900787	137901723	+	2.1e-182	904	936
800	CM000497.1	138054084	138055012	138054083	138055016	+	3e-179	924	933
801	CM000497.1	94110790	94109867	94109823	94110870	-	3.4e-165	919	1047
802	CM000497.1	94110790	94109867	94109823	94110795	-	3.4e-165	919	972
803	CM000497.1	94110790	94109867	94109823	94110702	-	3.4e-165	919	879
804	CM000497.1	137087917	137088843	137087835	137088861	+	8.7e-145	919	1026
805	CM000497.1	137087917	137088843	137087895	137088861	+	8.7e-145	919	966
806	CM000497.1	137087917	137088843	137087919	137088861	+	8.7e-145	919	942
807	CM000497.1	137062699	137061791	137061766	137062699	-	1.4e-140	912	933
808	CM000497.1	137062699	137061791	137061766	137062696	-	1.4e-140	912	930
809	CM000497.1	135915303	135916222	135915302	135916247	+	2.3e-139	904	945
810	CM000497.1	135915303	135916222	135915308	135916247	+	2.3e-139	904	939
811	CM000499.1	94854502	94853580	94853539	94854508	-	2e-206	912	969
812	CM000499.1	94903895	94902967	94902957	94903893	-	1e-204	919	936
813	CM000499.1	94887389	94888315	94887382	94888324	+	2.2e-204	919	942
814	CM000499.1	94929720	94930646	94929662	94930655	+	2e-203	918	993
815	CM000499.1	94929720	94930646	94929704	94930655	+	2e-203	918	951
816	CM000499.1	94895726	94896655	94895722	94896664	+	8.7e-201	922	942
817	CM000499.1	95100433	95101357	95100423	95101359	+	2.1e-199	910	936
818	CM000499.1	35911611	35910667	35910660	35911620	-	2.3e-198	906	960
819	CM000499.1	35911611	35910667	35910660	35911590	-	2.3e-198	906	930
820	CM000499.1	95126287	95127213	95126172	95127216	+	2.4e-198	915	1044
821	CM000499.1	95126287	95127213	95126199	95127216	+	2.4e-198	915	1017
822	CM000499.1	95126287	95127213	95126280	95127216	+	2.4e-198	915	936
823	CM000499.1	76970051	76969108	76969100	76970057	-	4.2e-195	917	957
824	CM000499.1	77058216	77059143	77058114	77059155	+	2.3e-194	918	1041
825	CM000499.1	77058216	77059143	77058210	77059155	+	2.3e-194	918	945
826	CM000499.1	77058216	77059143	77058234	77059155	+	2.3e-194	918	921
827	CM000499.1	94944958	94944038	94944037	94944967	-	4e-192	910	930
828	CM000499.1	95038170	95039092	95038163	95039096	+	4.5e-192	917	933
829	CM000499.1	76982625	76981682	76981674	76982631	-	6e-192	916	957
830	CM000499.1	76868699	76869625	76868692	76869652	+	6.4e-188	918	960
831	CM000499.1	76933601	76934545	76933594	76934557	+	1.7e-187	920	963
832	CM000499.1	94991184	94992110	94991177	94992122	+	6.3e-185	919	945
833	CM000499.1	95051588	95052510	95051581	95052556	+	1.4e-184	916	975
834	CM000499.1	95051588	95052510	95051587	95052556	+	1.4e-184	916	969
835	CM000499.1	76963833	76962889	76962882	76963839	-	1.5e-184	920	957
836	CM000499.1	83689106	83688184	83688161	83689199	-	5.4e-182	918	1038
837	CM000499.1	83689106	83688184	83688161	83689112	-	5.4e-182	918	951
838	CM000499.1	76891634	76890691	76890683	76891640	-	1.5e-178	917	957
839	CM000499.1	76901148	76900205	76900200	76901244	-	5.7e-175	914	1044
840	CM000499.1	76901148	76900205	76900200	76901154	-	5.7e-175	914	954
841	CM000499.1	35826151	35825225	35825217	35826156	-	7.1e-172	911	939
842	CM000499.1	95165422	95166330	95165326	95166352	+	3.4e-164	889	1026
843	CM000499.1	95165422	95166330	95165389	95166352	+	3.4e-164	889	963
844	CM000499.1	95176602	95177509	95176580	95177531	+	8.3e-161	873	951
845	CM000500.1	42325505	42324587	42324575	42325562	-	3.7e-174	910	987
846	CM000500.1	42325505	42324587	42324575	42325550	-	3.7e-174	910	975
847	CM000500.1	42325505	42324587	42324575	42325505	-	3.7e-174	910	930
848	CM000500.1	42325505	42324587	42324575	42325502	-	3.7e-174	910	927
849	CM000501.1	54554794	54553868	54553849	54554794	-	2.2e-210	920	945
850	CM000501.1	54622448	54621528	54621517	54622447	-	9.7e-210	913	930
851	CM000501.1	55537601	55536678	55536633	55537608	-	3.8e-208	914	975
852	CM000501.1	55537601	55536678	55536633	55537539	-	3.8e-208	914	906
853	CM000501.1	55537601	55536678	55536633	55537521	-	3.8e-208	914	888
854	CM000501.1	54537912	54536983	54536979	54537909	-	1.8e-207	924	930
855	CM000501.1	120381467	120382390	120381409	120382390	+	7.3e-207	920	981
856	CM000501.1	120381467	120382390	120381427	120382390	+	7.3e-207	920	963
857	CM000501.1	120381467	120382390	120381460	120382390	+	7.3e-207	920	930
858	CM000501.1	55557835	55558759	55557817	55558765	+	3.9e-206	917	948
859	CM000501.1	55557835	55558759	55557856	55558765	+	3.9e-206	917	909
860	CM000501.1	52090867	52089941	52089928	52090873	-	1.9e-205	920	945
861	CM000501.1	6600833	6601759	6600778	6601771	+	2.6e-205	918	993
862	CM000501.1	6600833	6601759	6600826	6601771	+	2.6e-205	918	945
863	CM000501.1	51907663	51908588	51907656	51908592	+	2.5e-203	911	936
864	CM000501.1	52747071	52746146	52746144	52747098	-	5.2e-203	916	954
865	CM000501.1	52747071	52746146	52746144	52747095	-	5.2e-203	916	951
866	CM000501.1	52747071	52746146	52746144	52747086	-	5.2e-203	916	942
867	CM000501.1	54329463	54330389	54329417	54330395	+	2.2e-201	920	978
868	CM000501.1	54329463	54330389	54329456	54330395	+	2.2e-201	920	939
869	CM000501.1	6556446	6557377	6556415	6557390	+	1.1e-199	919	975
870	CM000501.1	6556446	6557377	6556442	6557390	+	1.1e-199	919	948
871	CM000501.1	6556446	6557377	6556445	6557390	+	1.1e-199	919	945
872	CM000501.1	6549512	6550437	6549547	6550459	+	2.2e-198	911	912
873	CM000501.1	120121798	120120873	120120877	120121804	-	8.5e-198	918	927
874	CM000501.1	120121798	120120873	120120877	120121798	-	8.5e-198	918	921
875	CM000501.1	120121798	120120873	120120877	120121783	-	8.5e-198	918	906
876	CM000501.1	52479799	52480722	52479791	52480721	+	9.5e-198	914	930
877	CM000501.1	54318816	54317890	54317883	54318861	-	1.1e-197	920	978
878	CM000501.1	54318816	54317890	54317883	54318822	-	1.1e-197	920	939
879	CM000501.1	52472190	52473114	52472167	52473142	+	2e-197	913	975
880	CM000501.1	52472190	52473114	52472182	52473142	+	2e-197	913	960
881	CM000501.1	52472190	52473114	52472254	52473142	+	2e-197	913	888
882	CM000501.1	51923440	51924365	51923433	51924369	+	1.9e-196	911	936
883	CM000501.1	119716871	119717797	119716864	119717809	+	3e-196	920	945
884	CM000501.1	120354995	120354066	120354062	120354995	-	7.4e-196	925	933
885	CM000501.1	52595489	52594560	52594553	52595489	-	1.8e-195	924	936
886	CM000501.1	54518053	54517124	54517105	54518050	-	4.6e-195	923	945
887	CM000501.1	52522382	52521459	52521413	52522388	-	1.5e-194	910	975
888	CM000501.1	120075646	120076572	120075534	120076575	+	4.7e-194	920	1041
889	CM000501.1	120075646	120076572	120075603	120076575	+	4.7e-194	920	972
890	CM000501.1	120075646	120076572	120075639	120076575	+	4.7e-194	920	936
891	CM000501.1	47949054	47949970	47949053	47949983	+	1.2e-193	915	930
892	CM000501.1	6525875	6526801	6525856	6526822	+	1.6e-193	914	966
893	CM000501.1	6525875	6526801	6525868	6526822	+	1.6e-193	914	954
894	CM000501.1	6525875	6526801	6525910	6526822	+	1.6e-193	914	912
895	CM000501.1	52647723	52646801	52646811	52647729	-	2.7e-193	917	918
896	CM000501.1	119826037	119826958	119826036	119826972	+	7.1e-193	913	936
897	CM000501.1	120035407	120036332	120035361	120036276	+	9.5e-193	919	915
898	CM000501.1	120035407	120036332	120035400	120036276	+	9.5e-193	919	876
899	CM000501.1	54234093	54233168	54233154	54234099	-	1.1e-192	913	945
900	CM000501.1	54234093	54233168	54233154	54234057	-	1.1e-192	913	903
901	CM000501.1	54234093	54233168	54233154	54234048	-	1.1e-192	913	894
902	CM000501.1	52718135	52717212	52717195	52718143	-	1.6e-192	913	948
903	CM000501.1	119849451	119848529	119848515	119849451	-	2.6e-192	912	936
904	CM000501.1	120251982	120251056	120251052	120251994	-	3.8e-191	918	942
905	CM000501.1	120251982	120251056	120251052	120251988	-	3.8e-191	918	936
906	CM000501.1	120060353	120061279	120060346	120061282	+	4.9e-191	920	936
907	CM000501.1	52682204	52681276	52681260	52682208	-	1e-190	914	948
908	CM000501.1	119833459	119834382	119833458	119834394	+	1.8e-190	913	936
909	CM000501.1	120025430	120026355	120025423	120026356	+	3.8e-190	915	933
910	CM000501.1	52859494	52858577	52858561	52859545	-	4.1e-190	902	984
911	CM000501.1	52859494	52858577	52858561	52859500	-	4.1e-190	902	939
912	CM000501.1	51915824	51916752	51915816	51916758	+	1.7e-188	915	942
913	CM000501.1	51747597	51748514	51747596	51748532	+	4.7e-188	919	936
914	CM000501.1	51822446	51823374	51822514	51823387	+	6.7e-188	914	873
915	CM000501.1	47977315	47978230	47977331	47978243	+	1.4e-187	909	912
916	CM000501.1	54305189	54306114	54305182	54306127	+	4.8e-187	917	945
917	CM000501.1	7514276	7513349	7513345	7514281	-	8e-187	923	936
918	CM000501.1	120235778	120234856	120234854	120235784	-	2e-186	915	930
919	CM000501.1	52218619	52219541	52218609	52219548	+	1.2e-185	918	939
920	CM000501.1	52218619	52219541	52218612	52219548	+	1.2e-185	918	936
921	CM000501.1	54473715	54472789	54472770	54473715	-	1.3e-185	920	945
922	CM000501.1	120194249	120193326	120193310	120194252	-	1.7e-185	919	942
923	CM000501.1	52387605	52386683	52386675	52387611	-	2.5e-185	918	936
924	CM000501.1	120208239	120207315	120207300	120208242	-	2.9e-185	919	942
925	CM000501.1	6572298	6571380	6571377	6572304	-	3.5e-185	913	927
926	CM000501.1	52201308	52202230	52201298	52202237	+	2e-184	918	939
927	CM000501.1	52201308	52202230	52201301	52202237	+	2e-184	918	936
928	CM000501.1	52201308	52202230	52201343	52202237	+	2e-184	918	894
929	CM000501.1	7627706	7626780	7626767	7627712	-	8.8e-184	920	945
930	CM000501.1	52329757	52328831	52328800	52329880	-	1.3e-183	922	1080
931	CM000501.1	52329757	52328831	52328800	52329805	-	1.3e-183	922	1005
932	CM000501.1	52329757	52328831	52328800	52329790	-	1.3e-183	922	990
933	CM000501.1	52329757	52328831	52328800	52329757	-	1.3e-183	922	957
934	CM000501.1	119840069	119840991	119840068	119841004	+	5.2e-183	913	936
935	CM000501.1	119840069	119840991	119840104	119841004	+	5.2e-183	913	900
936	CM000501.1	51761859	51762775	51761858	51762788	+	5.7e-183	917	930
937	CM000501.1	119750060	119750976	119750053	119751010	+	2.5e-182	918	957
938	CM000501.1	52032645	52031719	52031712	52032657	-	4.2e-182	916	945
939	CM000501.1	55479129	55480054	55479120	55480056	+	7.8e-182	918	936
940	CM000501.1	120131115	120130191	120130186	120131122	-	1.4e-181	914	936
941	CM000501.1	51651134	51652053	51651031	51652084	+	2.3e-181	918	1053
942	CM000501.1	51651134	51652053	51651037	51652084	+	2.3e-181	918	1047
943	CM000501.1	51651134	51652053	51651094	51652084	+	2.3e-181	918	990
944	CM000501.1	51651134	51652053	51651133	51652084	+	2.3e-181	918	951
945	CM000501.1	47996106	47997015	47996097	47997015	+	4.6e-181	911	918
946	CM000501.1	48038473	48039388	48038471	48039401	+	1.3e-180	909	930
947	CM000501.1	52126677	52127605	52126672	52127647	+	2e-180	922	975
948	CM000501.1	52126677	52127605	52126693	52127647	+	2e-180	922	954
949	CM000501.1	51891768	51892693	51891755	51892700	+	5.5e-180	915	945
950	CM000501.1	51891768	51892693	51891758	51892700	+	5.5e-180	915	942
951	CM000501.1	51891768	51892693	51891761	51892700	+	5.5e-180	915	939
952	CM000501.1	51891768	51892693	51891782	51892700	+	5.5e-180	915	918
953	CM000501.1	48057285	48058193	48057195	48058185	+	6.7e-180	905	990
954	CM000501.1	48057285	48058193	48057216	48058185	+	6.7e-180	905	969
955	CM000501.1	48057285	48058193	48057276	48058185	+	6.7e-180	905	909
956	CM000501.1	48057285	48058193	48057309	48058185	+	6.7e-180	905	876
957	CM000501.1	50720056	50719139	50719126	50720056	-	7.5e-180	921	930
958	CM000501.1	50720056	50719139	50719126	50720038	-	7.5e-180	921	912
959	CM000501.1	119805550	119804633	119804620	119805619	-	7.9e-180	916	999
960	CM000501.1	119617246	119616321	119616302	119617244	-	1e-179	920	942
961	CM000501.1	52189570	52190493	52189563	52190496	+	2.3e-179	917	933
962	CM000501.1	51934980	51935905	51934967	51935954	+	3.4e-179	917	987
963	CM000501.1	52233947	52233022	52233005	52233953	-	1.2e-178	910	948
964	CM000501.1	52567543	52566619	52566610	52567543	-	5.1e-178	912	933
965	CM000501.1	48098802	48097918	48097896	48098877	-	6.7e-178	907	981
966	CM000501.1	52272830	52273755	52272823	52273762	+	7.4e-178	915	939
967	CM000501.1	52150651	52151574	52150643	52151582	+	9.7e-178	914	939
968	CM000501.1	52574636	52573711	52573712	52574636	-	1.3e-177	911	924
969	CM000501.1	7475109	7474202	7474153	7475122	-	1.8e-177	922	969
970	CM000501.1	7475109	7474202	7474153	7475029	-	1.8e-177	922	876
971	CM000501.1	52442619	52443533	52442585	52443545	+	6.3e-177	901	960
972	CM000501.1	52442619	52443533	52442645	52443545	+	6.3e-177	901	900
973	CM000501.1	52816141	52817065	52816135	52817053	+	6.4e-177	922	918
974	CM000501.1	54294145	54295068	54294138	54295071	+	9.3e-177	918	933
975	CM000501.1	54294145	54295068	54294147	54295071	+	9.3e-177	918	924
976	CM000501.1	52010839	52009914	52009912	52010845	-	1.4e-176	914	933
977	CM000501.1	55629635	55630550	55629628	55630573	+	3.2e-176	914	945
978	CM000501.1	7616867	7615941	7615928	7616873	-	2.9e-175	918	945
979	CM000501.1	52064735	52063810	52063808	52064714	-	3.5e-175	910	906
980	CM000501.1	52348992	52349913	52348895	52349918	+	3.9e-175	908	1023
981	CM000501.1	52348992	52349913	52348949	52349918	+	3.9e-175	908	969
982	CM000501.1	52348992	52349913	52349015	52349918	+	3.9e-175	908	903
983	CM000501.1	54147309	54148235	54147296	54148250	+	1.9e-174	904	954
984	CM000501.1	54147309	54148235	54147341	54148250	+	1.9e-174	904	909
985	CM000501.1	54147309	54148235	54147344	54148250	+	1.9e-174	904	906
986	CM000501.1	53982736	53981812	53981803	53982763	-	2.7e-174	906	960
987	CM000501.1	52372230	52373156	52372187	52373168	+	3e-174	916	981
988	CM000501.1	52372230	52373156	52372208	52373168	+	3e-174	916	960
989	CM000501.1	52372230	52373156	52372253	52373168	+	3e-174	916	915
990	CM000501.1	55618297	55619215	55618291	55619227	+	3.4e-174	915	936
991	CM000501.1	49691014	49691931	49691013	49691943	+	4.6e-174	921	930
992	CM000501.1	52805061	52805985	52805055	52805973	+	9.2e-174	922	918
993	CM000501.1	55827975	55827049	55827051	55827981	-	4.3e-173	912	930
994	CM000501.1	55827975	55827049	55827051	55827954	-	4.3e-173	912	903
995	CM000501.1	6448692	6447766	6447746	6448796	-	1.2e-172	915	1050
996	CM000501.1	6448692	6447766	6447746	6448697	-	1.2e-172	915	951
997	CM000501.1	49721047	49720129	49720116	49721046	-	1.2e-172	923	930
998	CM000501.1	52855914	52856831	52855908	52856829	+	3.6e-171	912	921
999	CM000501.1	51464605	51465522	51464514	51465549	+	6.1e-171	920	1035
1000	CM000501.1	51464605	51465522	51464604	51465549	+	6.1e-171	920	945
1001	CM000501.1	6465078	6466004	6465072	6466023	+	1.2e-170	914	951
1002	CM000501.1	119788109	119787190	119787157	119788216	-	2.1e-170	910	1059
1003	CM000501.1	119788109	119787190	119787157	119788153	-	2.1e-170	910	996
1004	CM000501.1	119788109	119787190	119787157	119788126	-	2.1e-170	910	969
1005	CM000501.1	119788109	119787190	119787157	119788120	-	2.1e-170	910	963
1006	CM000501.1	52414861	52415782	52414853	52415792	+	6.4e-170	909	939
1007	CM000501.1	48220985	48221893	48220975	48221905	+	7.5e-170	907	930
1008	CM000501.1	52256528	52255607	52255611	52256535	-	1.2e-169	909	924
1009	CM000501.1	52256528	52255607	52255611	52256493	-	1.2e-169	909	882
1010	CM000501.1	6475867	6474959	6474895	6475879	-	2.3e-168	880	984
1011	CM000501.1	119565342	119564421	119564403	119565342	-	5.8e-168	908	939
1012	CM000501.1	52456809	52457737	52456802	52457753	+	1.6e-167	910	951
1013	CM000501.1	55592145	55593063	55592139	55593075	+	1.4e-165	918	936
1014	CM000501.1	55592145	55593063	55592145	55593075	+	1.4e-165	918	930
1015	CM000501.1	55571621	55572536	55571613	55572558	+	4.4e-165	912	945
1016	CM000501.1	54343523	54342598	54342584	54343544	-	4.6e-165	911	960
1017	CM000501.1	119904907	119903982	119904010	119904907	-	6.6e-165	920	897
1018	CM000501.1	119904907	119903982	119904010	119904892	-	6.6e-165	920	882
1019	CM000501.1	52516901	52517826	52516846	52517836	+	1.4e-164	913	990
1020	CM000501.1	50775703	50776611	50775693	50776593	+	3.4e-164	906	900
1021	CM000501.1	49771415	49772333	49771424	49772345	+	8.6e-162	918	921
1022	CM000501.1	51701054	51700137	51700121	51701054	-	3.8e-160	923	933
1023	CM000501.1	51869652	51870576	51869639	51870584	+	8.5e-160	901	945
1024	CM000501.1	51869652	51870576	51869642	51870584	+	8.5e-160	901	942
1025	CM000501.1	53086633	53087556	53086506	53087523	+	4.7e-159	913	1017
1026	CM000501.1	53086633	53087556	53086572	53087523	+	4.7e-159	913	951
1027	CM000501.1	53086633	53087556	53086626	53087523	+	4.7e-159	913	897
1028	CM000501.1	51735052	51735967	51735009	51735990	+	6.4e-159	909	981
1029	CM000501.1	51735052	51735967	51735030	51735990	+	6.4e-159	909	960
1030	CM000501.1	51735052	51735967	51735051	51735990	+	6.4e-159	909	939
1031	CM000501.1	53104436	53105359	53104429	53105359	+	5.8e-157	915	930
1032	CM000501.1	51668791	51669708	51668790	51669723	+	5.8e-152	909	933
1033	CM000501.1	50823394	50824308	50823393	50824341	+	7.9e-152	923	948
1034	CM000501.1	54382545	54381620	54381606	54382524	-	8.1e-152	915	918
1035	CM000501.1	51439828	51440742	51439825	51440812	+	3.4e-145	906	987
1036	CM000501.1	51439828	51440742	51439906	51440812	+	3.4e-145	906	906
1037	CM000501.1	51439828	51440742	51439933	51440812	+	3.4e-145	906	879
1038	CM000501.1	119754269	119753346	119753303	119754275	-	2.8e-142	908	972
1039	CM000501.1	119754269	119753346	119753303	119754182	-	2.8e-142	908	879
1040	CM000501.1	71097383	71096515	71096494	71097457	-	9.1e-137	838	963
1041	CM000501.1	5565541	5566463	5565521	5566460	+	3.5e-129	893	939
1042	CM000501.1	4739518	4738601	4738561	4739539	-	1.6e-128	891	978
1043	CM000501.1	5522485	5521563	5521560	5522502	-	6.8e-124	893	942
1044	CM000501.1	4129026	4129954	4129010	4129955	+	1.3e-123	910	945
1045	CM000501.1	4168572	4169498	4168554	4169499	+	1.6e-123	907	945
1046	CM000501.1	5500953	5501880	5500933	5501899	+	2.4e-122	892	966
1047	CM000501.1	5852136	5851242	5851185	5852157	-	7.2e-122	870	972
1048	CM000501.1	4362558	4361651	4361605	4362568	-	2.4e-121	862	963
1049	CM000501.1	5435400	5436324	5435382	5436348	+	2.8e-121	883	966
1050	CM000501.1	4501309	4502232	4501253	4502282	+	1.3e-119	890	1029
1051	CM000501.1	4501309	4502232	4501289	4502282	+	1.3e-119	890	993
1052	CM000501.1	4501309	4502232	4501337	4502282	+	1.3e-119	890	945
1053	CM000501.1	4389441	4390356	4389414	4390314	+	5.1e-118	884	900
1054	CM000501.1	4332402	4333311	4332386	4333343	+	6.1e-118	883	957
1055	CM000501.1	4332402	4333311	4332389	4333343	+	6.1e-118	883	954
1056	CM000501.1	4604202	4603311	4603268	4604234	-	4.2e-116	857	966
1057	CM000501.1	4595535	4594613	4594612	4595557	-	5.7e-116	875	945
1058	CM000501.1	4111916	4111029	4110994	4111942	-	1.1e-115	864	948
1059	CM000501.1	4111916	4111029	4110994	4111894	-	1.1e-115	864	900
1060	CM000501.1	5224576	5223682	5223665	5224628	-	1.3e-114	863	963
1061	CM000501.1	5224576	5223682	5223665	5224610	-	1.3e-114	863	945
1062	CM000501.1	4726460	4727368	4726427	4727363	+	5.8e-114	892	936
1063	CM000501.1	5260069	5260996	5260005	5261013	+	2.6e-112	901	1008
1064	CM000501.1	5260069	5260996	5260035	5261013	+	2.6e-112	901	978
1065	CM000501.1	5260069	5260996	5260068	5261013	+	2.6e-112	901	945
1066	CM000501.1	5469394	5468466	5468448	5469411	-	2.7e-112	895	963
1067	CM000501.1	4556460	4557344	4556395	4557328	+	1.4e-111	856	933
1068	CM000501.1	4556460	4557344	4556437	4557328	+	1.4e-111	856	891
1069	CM000501.1	4484199	4483315	4483287	4484235	-	1.7e-111	857	948
1070	CM000501.1	5133791	5134712	5133784	5134723	+	5.7e-111	889	939
1071	CM000501.1	5739477	5738567	5738597	5739557	-	4.2e-110	890	960
1072	CM000501.1	5739477	5738567	5738597	5739512	-	4.2e-110	890	915
1073	CM000501.1	5069756	5070666	5069693	5070674	+	4.4e-110	891	981
1074	CM000501.1	5069756	5070666	5069726	5070674	+	4.4e-110	891	948
1075	CM000501.1	4224899	4225812	4224866	4225820	+	7.8e-110	887	954
1076	CM000501.1	4047830	4046915	4046899	4047844	-	2.6e-109	881	945
1077	CM000501.1	4273742	4274659	4273717	4274692	+	1.2e-108	875	975
1078	CM000501.1	4273742	4274659	4273744	4274692	+	1.2e-108	875	948
1079	CM000501.1	4266594	4267511	4266491	4267544	+	2.5e-108	874	1053
1080	CM000501.1	4266594	4267511	4266569	4267544	+	2.5e-108	874	975
1081	CM000501.1	4266594	4267511	4266596	4267544	+	2.5e-108	874	948
1082	CM000501.1	5668130	5667218	5667220	5668210	-	1.3e-106	893	990
1083	CM000501.1	5668130	5667218	5667220	5668165	-	1.3e-106	893	945
1084	CM000501.1	4319688	4320593	4319645	4320620	+	1.7e-105	879	975
1085	CM000501.1	4851743	4850858	4850814	4851687	-	1.3e-104	863	873
1086	CM000501.1	4678885	4679792	4678870	4679818	+	6.6e-104	861	948
1087	CM000501.1	5082916	5083826	5082884	5083835	+	9.3e-104	894	951
1088	CM000501.1	5582083	5582987	5582043	5583039	+	9.5e-104	865	996
1089	CM000501.1	5582083	5582987	5582055	5583039	+	9.5e-104	865	984
1090	CM000501.1	4540420	4539514	4539536	4540445	-	2.1e-103	860	909
1091	CM000501.1	5121782	5120879	5120875	5121820	-	5.8e-103	881	945
1092	CM000501.1	4466625	4467554	4466611	4467496	+	1.2e-101	896	885
1093	CM000501.1	5649757	5648828	5648832	5649774	-	2.5e-101	906	942
1094	CM000501.1	5684257	5683331	5683334	5684354	-	1.3e-100	902	1020
1095	CM000501.1	5684257	5683331	5683334	5684276	-	1.3e-100	902	942
1096	CM000501.1	5031821	5032735	5031820	5032759	+	1.5e-100	877	939
1097	CM000501.1	5031821	5032735	5031871	5032759	+	1.5e-100	877	888
1098	CM000501.1	5708948	5708030	5708031	5708988	-	5.4e-100	903	957
1099	CM000501.1	5708948	5708030	5708031	5708976	-	5.4e-100	903	945
1100	CM000501.1	5149740	5148817	5148864	5149752	-	1.4e-99	911	888
1101	CM000501.1	5628647	5629568	5628620	5629568	+	1.4e-99	906	948
1102	CM000501.1	5004738	5003809	5003801	5004740	-	9.6e-99	887	939
