count	sca	fr	to	real_fr	real_to	strand	evalue	hmmlen	len_cds
720	JAAFGN010124175.1	3206	2310	3143	2246	-	2.3e-90	862	897
721	JAAFGN010124360.1	1398	471	1398	447	-	2.4e-57	921	951
722	JAAFGN010126323.1	3174	2312	3191	2303	-	2.7e-50	834	888
723	JAAFGN010127626.1	1768	2685	1746	2688	+	3.8e-60	899	942
724	JAAFGN010128250.1	227	1019	103	1084	+	4.6e-69	757	981
725	JAAFGN010128860.1	1329	494	1424	485	-	3.9e-57	811	939
726	JAAFGN010129015.1	2247	3005	2246	3185	+	4e-47	744	939
727	JAAFGN010129015.1	2247	3005	2279	3185	+	4e-47	744	906
728	JAAFGN010130758.1	1876	939	1876	937	-	3.9e-117	923	939
729	JAAFGN010136039.1	2568	1639	2568	1620	-	1.9e-57	920	948
730	JAAFGN010136039.1	2568	1639	2535	1620	-	1.9e-57	920	915
731	JAAFGN010136529.1	83	1023	73	1027	+	3.3e-153	926	954
732	JAAFGN010136529.1	83	1023	76	1027	+	3.3e-153	926	951
733	JAAFGN010136529.1	83	1023	82	1027	+	3.3e-153	926	945
734	JAAFGN010140482.1	2601	1802	2724	1743	-	2.7e-72	759	981
735	JAAFGN010140482.1	2601	1802	2628	1743	-	2.7e-72	759	885
736	JAAFGN010152132.1	1266	2190	1265	2204	+	1.2e-70	917	939
737	JAAFGN010152132.1	1266	2190	1289	2204	+	1.2e-70	917	915
738	JAAFGN010159330.1	1295	467	1391	458	-	1.6e-76	781	933
739	JAAFGN010166844.1	659	1589	658	1606	+	7e-64	922	948
740	JAAFGN010166844.1	659	1589	691	1606	+	7e-64	922	915
741	JAAFGN010196466.1	66	992	32	995	+	1.3e-101	909	963
742	JAAFGN010196466.1	66	992	38	995	+	1.3e-101	909	957
743	JAAFGN010203848.1	113	799	46	985	+	1.3e-40	649	939
