count	sca	fr	to	real_fr	real_to	strand	evalue	hmmlen	len_cds
719	JAAFGN010094118.1	1865	2810	1864	2794	+	7.7e-174	944	930
720	JAAFGN010094676.1	4680	3696	4684	3652	-	5.4e-204	940	1032
721	JAAFGN010094676.1	4680	3696	4528	3652	-	5.4e-204	940	876
722	JAAFGN010095974.1	544	1508	554	1532	+	6.9e-154	915	978
723	JAAFGN010095974.1	4159	5118	4169	5147	+	9.7e-151	918	978
724	JAAFGN010097680.1	4637	3697	4637	3698	-	3.9e-177	937	939
725	JAAFGN010099306.1	3687	4680	3686	4679	+	1.5e-222	943	993
726	JAAFGN010099306.1	3687	4680	3761	4679	+	1.5e-222	943	918
727	JAAFGN010099306.1	3687	4680	3785	4679	+	1.5e-222	943	894
728	JAAFGN010103658.1	2441	3439	2426	3437	+	1.1e-213	943	1011
729	JAAFGN010103658.1	2441	3439	2438	3437	+	1.1e-213	943	999
730	JAAFGN010103658.1	2441	3439	2447	3437	+	1.1e-213	943	990
731	JAAFGN010103658.1	2441	3439	2492	3437	+	1.1e-213	943	945
732	JAAFGN010103658.1	2441	3439	2543	3437	+	1.1e-213	943	894
733	JAAFGN010106371.1	1719	761	1709	749	-	6.3e-155	913	960
734	JAAFGN010108613.1	661	1656	660	1653	+	9.5e-228	943	993
735	JAAFGN010108613.1	661	1656	669	1653	+	9.5e-228	943	984
736	JAAFGN010108613.1	661	1656	735	1653	+	9.5e-228	943	918
737	JAAFGN010108613.1	661	1656	759	1653	+	9.5e-228	943	894
738	JAAFGN010111073.1	2520	3458	2519	3449	+	5.4e-173	940	930
739	JAAFGN010111657.1	871	1832	885	1824	+	4.1e-189	929	939
740	JAAFGN010111657.1	871	1832	906	1824	+	4.1e-189	929	918
741	JAAFGN010111657.1	871	1832	918	1824	+	4.1e-189	929	906
742	JAAFGN010115215.1	2045	1095	2041	1102	-	2.5e-184	939	939
743	JAAFGN010115215.1	2045	1095	2008	1102	-	2.5e-184	939	906
744	JAAFGN010116118.1	1813	2753	1812	2751	+	2.6e-170	938	939
745	JAAFGN010118903.1	1214	234	1214	221	-	3.6e-223	942	993
746	JAAFGN010118903.1	1214	234	1205	221	-	3.6e-223	942	984
747	JAAFGN010118903.1	1214	234	1139	221	-	3.6e-223	942	918
748	JAAFGN010118903.1	1214	234	1115	221	-	3.6e-223	942	894
749	JAAFGN010119122.1	1562	615	1562	629	-	5e-193	946	933
750	JAAFGN010119122.1	1562	615	1529	629	-	5e-193	946	900
751	JAAFGN010119255.1	3805	2917	3814	2917	-	2.5e-106	870	897
752	JAAFGN010119387.1	1552	2512	1560	2538	+	8.9e-155	917	978
753	JAAFGN010119387.1	1552	2512	1599	2538	+	8.9e-155	917	939
754	JAAFGN010122423.1	1169	2109	1168	2107	+	3.6e-175	937	939
755	JAAFGN010124175.1	3242	2247	3242	2246	-	1.6e-230	942	996
756	JAAFGN010124175.1	3242	2247	3233	2246	-	1.6e-230	942	987
757	JAAFGN010124175.1	3242	2247	3167	2246	-	1.6e-230	942	921
758	JAAFGN010124175.1	3242	2247	3143	2246	-	1.6e-230	942	897
759	JAAFGN010124360.1	1398	452	1398	447	-	2.6e-181	940	951
760	JAAFGN010126323.1	3208	2299	3191	2303	-	1e-173	880	888
761	JAAFGN010127626.1	1740	2693	1746	2688	+	6.2e-96	929	942
762	JAAFGN010128250.1	93	1062	103	1084	+	6.5e-159	936	981
763	JAAFGN010128860.1	1424	480	1424	485	-	1e-183	939	939
764	JAAFGN010129015.1	2251	3188	2246	3185	+	4.2e-184	906	939
765	JAAFGN010129015.1	2251	3188	2279	3185	+	4.2e-184	906	906
766	JAAFGN010130758.1	1893	926	1876	937	-	8.6e-132	939	939
767	JAAFGN010136039.1	2568	1625	2568	1620	-	8.8e-186	938	948
768	JAAFGN010136039.1	2568	1625	2535	1620	-	8.8e-186	938	915
769	JAAFGN010136529.1	64	1039	73	1027	+	3.4e-122	933	954
770	JAAFGN010136529.1	64	1039	76	1027	+	3.4e-122	933	951
771	JAAFGN010136529.1	64	1039	82	1027	+	3.4e-122	933	945
772	JAAFGN010140482.1	2735	1765	2724	1743	-	1.7e-157	932	981
773	JAAFGN010140482.1	2735	1765	2628	1743	-	1.7e-157	932	885
774	JAAFGN010152132.1	1270	2210	1265	2204	+	2.4e-140	924	939
775	JAAFGN010152132.1	1270	2210	1289	2204	+	2.4e-140	924	915
776	JAAFGN010159330.1	1401	438	1391	458	-	1.5e-155	932	933
777	JAAFGN010166844.1	654	1604	658	1606	+	3.4e-187	938	948
778	JAAFGN010166844.1	654	1604	691	1606	+	3.4e-187	938	915
779	JAAFGN010196466.1	46	1015	32	995	+	1.4e-131	941	963
780	JAAFGN010196466.1	46	1015	38	995	+	1.4e-131	941	957
781	JAAFGN010203848.1	42	983	46	985	+	6.2e-171	937	939
